_id,NAME,LONGITUDE,LATITUDE,NEIGHBORHOOD_NAME,COUNTY_NAME
1755,Park,28.6983975779434992,41.0663070791727023,BAHÇEŞEHİR 1. KISIM,BAŞAKŞEHİR
1756,Park,28.9098744170787008,41.0790331429324027,KAZIM KARABEKİR,GAZİOSMANPAŞA
1757,Köyiçi Parkı,28.7413636263217995,41.1103994985808967,KAYABAŞI,BAŞAKŞEHİR
1758,Çocuk Parkı,28.8997828451329006,41.0730220019473009,YENİ MAHALLE,GAZİOSMANPAŞA
1759,Mevlevihane Parkı,28.9020836113786004,41.0158614254259035,MALTEPE,ZEYTİNBURNU
1760,Ahmet Yesevi Parkı,29.2251089529261989,41.0076884995262034,KEMAL TÜRKLER,SANCAKTEPE
1761,Ayşecik Sok. Parkı,28.9948580175190003,41.0604622789365976,FULYA,ŞİŞLİ
1762,Metin Göktepe Parkı,29.1998939722119992,41.009093064330699,MECLİS,SANCAKTEPE
1763,Mostar Parkı,28.9480192141918984,41.0808979351754004,ALİBEYKÖY,EYÜPSULTAN
1764,Safa Tepesi Şehir Parkı,29.2560091915207003,41.0122965676009983,MEVLANA,SANCAKTEPE
1765,Münir Özkul Parkı,28.6453702338110006,40.9665482358946988,SAHİL,BEYLİKDÜZÜ
1766,Alsancak Parkı,29.2445804830621015,40.9844232141611968,OSMANGAZİ,SANCAKTEPE
1767,Çocuk Parkı,28.9333364113223013,41.0858671531401001,ÇIRÇIR,EYÜPSULTAN
1768,Çim Sokağı Parkı,28.8364736442685015,41.1293357450612973,ESKİ HABİPLER,SULTANGAZİ
1769,Aliya İzzet Begoviç Parkı,28.9033721724488011,41.0947382266061965,75. YIL,SULTANGAZİ
1770,Seval Sok. Parkı,28.5429585606576985,40.9988814007616966,MİMAROBA,BÜYÜKÇEKMECE
1771,Fevzi Çakmak Mahallesi Muhtarlık Parkı,28.8581332159586985,41.0451790445528033,FEVZİ ÇAKMAK,BAĞCILAR
1772,Mimaroba Atatürk Parkı,28.5415318873081993,41.0066368343894965,EKİNOBA,BÜYÜKÇEKMECE
1773,Albatros Büyük Park,28.5987386794475,41.0111835628170027,ATATÜRK,BÜYÜKÇEKMECE
1774,İBB Çobançeşme Parkı,28.9507113466802011,41.0812201839924001,GÜZELTEPE,EYÜPSULTAN
1775,Şehit Piyade Er Zafer Oktay Parkı,28.8939806635242,41.1050025556893033,GAZİ,SULTANGAZİ
1776,Park,28.8891216242186992,41.0841367796835968,KARADENİZ,GAZİOSMANPAŞA
1777,Piri Reis Cad. Parkı,28.5473094094907012,41.0100859536187983,EKİNOBA,BÜYÜKÇEKMECE
1778,Dostluk Parkı,29.0855913263562016,40.9806637938998009,SAHRAYICEDİT,KADIKÖY
1779,Şehit P. Er Hasan Sorma Parkı,28.8653467503097012,41.0224518148447999,GÜNEŞTEPE,GÜNGÖREN
1780,Şehit Özcan Canik Parkı,28.8604886131660017,41.0291325830429017,GÜNEŞTEPE,GÜNGÖREN
1781,Yusuf Köksal Parkı,28.7961166868328,41.0325910116800969,HALKALI MERKEZ,KÜÇÜKÇEKMECE
1782,Kuruçay Parkı,28.9690560131417989,41.0693612000221009,GÜRSEL,KAĞITHANE
1783,Çifteler Parkı,29.1808870171306012,40.910068373922897,CEVİZLİ,KARTAL
1784,Hacı Bektaş-i Veli Parkı,28.8513835402157994,41.0458095488903965,FEVZİ ÇAKMAK,BAĞCILAR
1785,Ali Duranoğlu Parkı,29.1842117759946014,40.8931038192801992,YUKARI,KARTAL
1786,Park,28.1834397032596016,41.0774585742002998,SEMİZKUMLAR,SİLİVRİ
1787,Semerkant Parkı,28.9218718384512989,41.0786555436026006,YEŞİLPINAR,EYÜPSULTAN
1788,Park,28.1274048852765013,41.1309616838387981,YOLÇATI,SİLİVRİ
1789,30 Ağustos Parkı,29.1533316391961996,40.9874300144394965,MEVLANA,ATAŞEHİR
1790,Öztürk Atalay Parkı,28.3333898166057985,41.0924513585580016,KAVAKLI HÜRRİYET,SİLİVRİ
1791,Foynisa Parkı,29.1052231681850984,41.0124915135239974,ATAKENT,ÜMRANİYE
1792,Barış Parkı,28.5509272840882993,41.0332397119870009,ULUS,BÜYÜKÇEKMECE
1793,Şelale Parkı,29.1188701639277987,41.0071557571078031,SİTE,ÜMRANİYE
1794,Genç Parkı,29.1043777546282989,41.0162390050868026,ATAKENT,ÜMRANİYE
1795,Değirmen Parkı,28.5950374440796011,41.0176727250999988,FATİH,BÜYÜKÇEKMECE
1796,Bosna Parkı,29.2310615144901007,40.9829054627641014,EYÜP SULTAN,SANCAKTEPE
1797,Gülfer Sok. Parkı,28.5411825517190003,40.9935835525242993,SİNANOBA,BÜYÜKÇEKMECE
1798,Kaplan Parkı,29.2218874642697983,40.9594717730523001,FATİH,SANCAKTEPE
1799,Filli Parkı,28.8879261132064009,41.178400720444003,GÖKTÜRK MERKEZ,EYÜPSULTAN
1800,Hatboyu Parkı,29.3000801308407013,40.8444005395950995,EVLİYA ÇELEBİ,TUZLA
1801,Sedef Sok. Parkı,28.8936311847688003,41.1806715160175969,GÖKTÜRK MERKEZ,EYÜPSULTAN
1802,Şehit Er Murat Güler Parkı (Deri Kundura-Dere Kenarı),29.0851843439792006,41.1456624529438031,ÇAMLIBAHÇE,BEYKOZ
1803,Meşe Parkı,28.9101083244150985,41.0984771088471987,ZÜBEYDE HANIM,SULTANGAZİ
1804,Çocuk Parkı,29.2717852452957992,41.1649737720447035,BOZHANE,BEYKOZ
1805,Ulus Sok. Parkı,28.5408318380072998,41.0032155163887992,MİMAROBA,BÜYÜKÇEKMECE
1806,Şehit Görkem Taş Parkı,29.0881302917468005,41.1032431013921027,ÇUBUKLU,BEYKOZ
1807,Park,29.0229389311231998,40.990998734702103,CAFERAĞA,KADIKÖY
1808,Hünkar Tepe Parkı,29.0957644111955993,41.1439045096029972,ORTAÇEŞME,BEYKOZ
1809,Sadık Özgür Parkı,28.3451432143565007,41.0606174555716024,SELİMPAŞA,SİLİVRİ
1810,Genç Osman Parkı,28.8737442029238984,41.0261006902080965,MERKEZ,GÜNGÖREN
1811,Hoca Ahmet Yesevi Parkı,28.8757766537557998,41.0973557730117989,50. YIL,SULTANGAZİ
1812,Şehit Piyade Er Bekir Cömert Parkı,28.8747961127226986,41.0987070548879032,UĞUR MUMCU,SULTANGAZİ
1813,Prof. Dr. Sabahattin Zaim Parkı,28.8723943354592016,41.1022781935602026,UĞUR MUMCU,SULTANGAZİ
1814,Şehit Necati Özgel Parkı,28.8570038773596984,41.099054113582099,SULTANÇİFTLİĞİ,SULTANGAZİ
1815,Mühacirler Parkı,28.8636236740771999,41.1089337464528981,CEBECİ,SULTANGAZİ
1816,Kanuni Sultan Süleyman Parkı,28.8431723949274001,41.1276118969704001,HABİBLER,SULTANGAZİ
1817,75. Yıl Parkı,28.6044127316215011,40.9880233191127985,GÜRPINAR,BEYLİKDÜZÜ
1818,Akça Parkı,28.9863439707950015,41.078824988775601,ÇAĞLAYAN,KAĞITHANE
1819,Gülsu Park,29.0030546396152005,41.0766830962944027,ORTABAYIR,KAĞITHANE
1820,Özgürlük Parkı,29.0557857295952005,40.9791055953978969,GÖZTEPE,KADIKÖY
1821,Park,29.0258332663395997,40.9822406909190988,CAFERAĞA,KADIKÖY
1822,Sarmaşık Parkı,29.0948907916069004,40.9943575148474011,BARBAROS,ATAŞEHİR
1823,100. Yıl Parkı,29.2238184253956987,40.8766399820873971,BATI,PENDİK
1824,700. Yıl Parkı,29.2430472670525994,40.8941347445993983,ÇINARDERE,PENDİK
1825,Atatürk Parkı,28.5127000189318984,40.998527893902498,GÜZELCE,BÜYÜKÇEKMECE
1826,Park,28.0109921225879006,41.0996540480209021,DEĞİRMENKÖY İSMETPAŞA,SİLİVRİ
1827,Reyhan Parkı,28.5412298826827993,41.0254788273585973,HÜRRİYET,BÜYÜKÇEKMECE
1828,Park,28.2375779780822995,41.1535006431107035,FENER,SİLİVRİ
1829,Yasemin Parkı,28.8831401635566998,41.1004119127726995,ESENTEPE,SULTANGAZİ
1830,Park,28.2110844746054994,41.2259504729063977,BÜYÜK SİNEKLİ,SİLİVRİ
1831,Mehmet Akif Ersoy Parkı,28.8752840856964994,41.0992010409650987,ESENTEPE,SULTANGAZİ
1832,Park,28.2715317832116995,41.0699974472598015,CUMHURİYET,SİLİVRİ
1833,Mehmetçik Parkı,28.6439668273663983,41.009529184747997,BÜYÜKŞEHİR,BEYLİKDÜZÜ
1834,Kanun Sok. Parkı,28.9277841360652985,41.0497530480997028,İSLAMBEY,EYÜPSULTAN
1835,Cumhuriyet Parkı,29.2957779343749003,40.8701668450201012,FATİH,PENDİK
1836,Park,28.6675196899475004,40.9894592939059024,YAKUPLU,BEYLİKDÜZÜ
1837,Şehit Yüzbaşı Sezgin Keskin Parkı,29.2992424935656999,40.8718297710382004,FATİH,PENDİK
1838,Kadir Topbaş Parkı,28.6685591243456983,40.9796887708468986,MARMARA,BEYLİKDÜZÜ
1839,Dede Korkut Parkı,28.8948714585085007,41.0929029185354011,YUNUS EMRE,SULTANGAZİ
1840,Öğretmen Yusuf Kardeş Parkı,28.7939300791291011,41.033014409487599,HALKALI MERKEZ,KÜÇÜKÇEKMECE
1841,Şehit Serkan Alçınkaya Parkı,28.859228547749499,41.0089193243515027,BAHÇELİEVLER,BAHÇELİEVLER
1842,Menekşe Sahil Parkı,28.7617797144806993,40.9819990225821016,FATİH,KÜÇÜKÇEKMECE
1843,Sami Özey Parkı,28.8677547787897986,41.0090201354420003,BAHÇELİEVLER,BAHÇELİEVLER
1844,Hacıbaba Parkı,29.017069509895201,41.0290533179951993,SULTANTEPE,ÜSKÜDAR
1845,Turgay Şeren Parkı,28.8768954333740986,41.0063580790700968,BAHÇELİEVLER,BAHÇELİEVLER
1846,Şehit Celal Demir Parkı,28.8597743377358,41.0507131595337,TUNA,ESENLER
1847,29 Ekim Parkı,28.8925248812391011,41.0057451895093976,ABDURRAHMAN NAFİZ GÜRMAN,GÜNGÖREN
1848,Cevizlik Parkı,28.8784761491312985,41.0261830079970977,MERKEZ,GÜNGÖREN
1849,Piyade Er Şevki Eren Yatkın Parkı,28.8698263641677997,41.0574940571362035,HAVAALANI,ESENLER
1850,Cem Karaca Parkı,29.3062529194903014,40.9278450116710033,YENİŞEHİR,PENDİK
1851,Mektup Parkı,29.2885822918556009,40.8186466879567007,POSTANE,TUZLA
1852,Org. Eşref Bitlis Parkı,28.8626990202849001,41.0935556335054031,SULTANÇİFTLİĞİ,SULTANGAZİ
1853,İkizler Parkı,29.2702679608322001,40.8132176624841989,POSTANE,TUZLA
1854,Piri Reis Parkı,28.5975786752996015,40.9954801556589032,GÜRPINAR,BEYLİKDÜZÜ
1855,Esat Gülemek Parkı,28.6184267737286007,41.1527775248377026,HASTANE,ARNAVUTKÖY
1856,Kurtuluş Parkı,28.6072434085082001,40.9906327809770019,GÜRPINAR,BEYLİKDÜZÜ
1857,Bolluca Parkı,28.7649742176589989,41.196910654519499,HİCRET,ARNAVUTKÖY
1858,Merkez Mah. Muhtarlık Parkı,28.6085875703339987,40.9927250914452017,GÜRPINAR,BEYLİKDÜZÜ
1859,Cumhuriyet Parkı,28.7154863573760011,41.204734424747798,MEHMET AKİF ERSOY,ARNAVUTKÖY
1860,Park,28.9876974238910989,41.084899339647599,YAHYA KEMAL,KAĞITHANE
1861,Şelale Parkı,28.716538463142701,41.2051714108069973,MAREŞAL FEVZİ ÇAKMAK,ARNAVUTKÖY
1862,Park,29.0423559503988002,40.9911743837245979,EĞİTİM,KADIKÖY
1863,Muhsin Yazıcıoğlu Parkı,28.721392823653801,41.1965358393749028,MAREŞAL FEVZİ ÇAKMAK,ARNAVUTKÖY
1864,Olimpiyat Parkı,29.2475551541906995,40.9016345625963993,ÇINARDERE,PENDİK
1865,Şifa Havuzu Parkı,28.9250934054909017,41.0454795409726998,DÜĞMECİLER,EYÜPSULTAN
1866,Onur Parkı,29.2995808835865006,40.8378190413613993,EVLİYA ÇELEBİ,TUZLA
1867,Hilal Parkı,29.0401638287474988,41.0877093057682998,ETİLER,BEŞİKTAŞ
1868,Akşemsettin Parkı,28.8405323318022013,41.0481199104257968,DEMİRKAPI,BAĞCILAR
1869,Gümüşsuyu Yol Boyu Parkı,29.1055649129875995,41.1286877736423975,GÜMÜŞSUYU,BEYKOZ
1870,Tıp Kent Parkı,29.3225195087279005,40.8240556068841016,İSTASYON,TUZLA
1871,Tarihi Göksu Meryemana Ayazma Parkı,29.0771376369369996,41.080640885652997,GÖZTEPE,BEYKOZ
1872,Eksen Parkı,29.3202165221630011,40.826810678114299,İSTASYON,TUZLA
1873,Kalfaköy Parkı,28.4411771122385986,41.2893097917269998,KALFA,ÇATALCA
1874,Konaşlı Parkı,29.3347367091024012,40.8849212043253019,AYDINLI,TUZLA
1875,Hisarbeyli Köyü Park,28.4765141729732996,41.3694528834706006,HİSARBEYLİ,ÇATALCA
1876,Şehit İbrahim Doğan Parkı,29.3541838409843017,40.8280249058539013,ŞİFA,TUZLA
1877,İzzetin Mah. Parkı,28.5059603090354017,41.1785042640400007,İZZETTİN,ÇATALCA
1878,Mehmet Akif Ersoy Parkı,28.7070295109324007,41.0031862292128011,MUSTAFA KEMALPAŞA,AVCILAR
1879,Köroğlu Çocuk Parkı,29.3225435608042986,40.9285840053430974,HARMANDERE,PENDİK
1880,Park,29.8003829220765013,41.1335729315906988,ŞUAYİPLİ,ŞİLE
1881,Harmandere Mehmetçik Parkı,29.322444918077899,40.9356552560327032,HARMANDERE,PENDİK
1882,Tavanlı Parkı,29.6209171385156012,41.1765855770916005,BALİBEY,ŞİLE
1883,Mehmet Niyazi Özdemir Parkı,28.8854122127116,41.0793157161621991,KARADENİZ,GAZİOSMANPAŞA
1884,Çocuk Parkı,28.9513497637334005,41.0627797782049981,MEHMET AKİF ERSOY,KAĞITHANE
1885,Valide Sultan Parkı,28.9076544722306998,41.0752677421374983,FEVZİ ÇAKMAK,GAZİOSMANPAŞA
1886,Gürsel Parkı,28.9727921580029992,41.0742493750336024,GÜRSEL,KAĞITHANE
1887,Mustafa Kemal Parkı,28.8554946916857986,41.0689071651413968,100. YIL,BAĞCILAR
1888,Yöre Sok. Parkı,29.1933792796363001,40.8987534005518967,KARLIKTEPE,KARTAL
1889,Park,29.3605004725928005,40.840546318650901,MİMAR SİNAN,TUZLA
1890,Şehit Umut Eraslan Parkı,29.3048853937031986,40.8186814914178981,POSTANE,TUZLA
1891,Albay Sadri Alantar Sok. Parkı,28.9926305614706017,41.0551714668111032,MEŞRUTİYET,ŞİŞLİ
1892,Saray Botanik Parkı,28.7715808429386009,40.9857093751423989,FATİH,KÜÇÜKÇEKMECE
1893,Aşık Şenlik Parkı,28.8366618170670002,41.0611015518642972,GÖZTEPE,BAĞCILAR
1894,Deli Orman Parkı,28.7049603604334003,41.0113572775668018,FİRUZKÖY,AVCILAR
1895,Şehit Öğretmenler Nesrin - Cuma İbiş Parkı,28.7081066174101984,41.0090852059758006,FİRUZKÖY,AVCILAR
1896,Okul Parkı,29.3412840942809012,40.9277690857153971,FATİH,TUZLA
1897,Akfırat Parkı,29.4181286554439012,40.9257510971649978,AKFIRAT,TUZLA
1898,Şehit J. Er Necmi Yıldırım Parkı,29.302409490244699,40.8334004518779992,YAYLA,TUZLA
1899,Kaptan-ı Derya Barbaros Hayrettin Paşa Parkı,28.8408150843352011,41.0247170642048999,BARBAROS,BAĞCILAR
1900,Çifte Cevizler Parkı,28.9790143438338994,41.0646187965512013,HALİDE EDİP ADIVAR,ŞİŞLİ
1901,Sanayi Parkı,29.3005186898685999,40.907363147259197,SANAYİ,PENDİK
1902,Park,29.2527190782892994,40.9091470215781001,VELİBABA,PENDİK
1903,Kumsal Parkı,29.1334657628502995,40.8748122114794015,MADEN,ADALAR
1904,Yeniköy Çamlık Parkı,29.0705651169833992,41.125201910783197,YENİKÖY,SARIYER
1905,Bahri Beşler Parkı,28.9707887832813,41.0859554752896017,MERKEZ,KAĞITHANE
1906,Cendere Sahil Parkı,28.9800081387360997,41.0866512699814024,HAMİDİYE,KAĞITHANE
1907,241. Sok. Parkı,28.866643340206199,41.0418178490275025,FATİH,ESENLER
1908,Metin Sülüş Parkı,29.0997418378470982,40.8762173710181003,HEYBELİADA,ADALAR
1909,Tohum Parkı,29.0981038113300983,40.9500985567681965,ALTINTEPE,MALTEPE
1910,Park,28.9844836489580011,41.0884982316929026,YAHYA KEMAL,KAĞITHANE
1911,Park,29.0069498976797995,41.0218255244382988,SALACAK,ÜSKÜDAR
1912,Kardelen Parkı,29.2475269878211002,40.9059931949321012,VELİBABA,PENDİK
1913,Çocuk Parkı,28.6769849087515993,41.0266269037976983,ÜÇEVLER,ESENYURT
1914,Şehit Kurmay Binbaşı Hüseyin Güvercin Parkı,28.9990044259529007,41.1080138119011025,HUZUR,SARIYER
1915,Dumlupınar Parkı,29.1441236678037008,41.0237898202638007,CEMİL MERİÇ,ÜMRANİYE
1916,Mazlum Sok. Parkı,29.0316056753941005,41.1284899927598033,ÇAMLITEPE,SARIYER
1917,Tarabyaüstü Park,29.0496627536562002,41.1427430897968023,KİREÇBURNU,SARIYER
1918,Emekevler-1 Parkı,29.1442591788390999,40.988497540540699,ATATÜRK,ATAŞEHİR
1919,Hacı Arif Bey Parkı,29.0812403593510993,41.0269094810647985,KISIKLI,ÜSKÜDAR
1920,Meskenler Parkı,29.1175193549823987,40.9776589940753979,İÇERENKÖY,ATAŞEHİR
1921,Çocuk Parkı,29.0804491879478988,41.0271533755622997,KISIKLI,ÜSKÜDAR
1922,Şekercioğlu Kafoğlu Parkı,29.1248187123540987,40.9718699617376032,İÇERENKÖY,ATAŞEHİR
1923,Çocuk Parkı,29.2497727662955,41.0802573750587001,REŞADİYE,ÇEKMEKÖY
1924,Kocayemiş Parkı,29.0590602072183017,41.1717421459023001,SARIYER MERKEZ,SARIYER
1925,Kum Zambakları Parkı,29.0327752783843991,41.2445434622274973,KUMKÖY (KİLYOS),SARIYER
1926,Çocuk Parkı,28.4197045664876988,41.0495039711821974,CELALİYE,BÜYÜKÇEKMECE
1927,Atatürk Parkı,29.047035935343299,41.1744284801586033,MADEN,SARIYER
1928,Kuleli Parkı,29.0533400683486995,41.0567567425002977,ÇENGELKÖY,ÜSKÜDAR
1929,Hasip Paşa Parkı,29.0729602308121002,41.037991916079001,MEHMET AKİF ERSOY,ÜSKÜDAR
1930,Hostes Mana Topçu Parkı,29.0724438696548013,41.1818893527370022,RUMELİ KAVAĞI,SARIYER
1931,Alzambak Parkı,29.0838663713910002,41.0431173938059004,YAVUZTÜRK,ÜSKÜDAR
1932,Temel Gündoğu Parkı,29.0419357084279994,41.0150830797680968,BARBAROS,ÜSKÜDAR
1933,Mimar Sinan Parkı,28.8218420653829988,41.0194397720536017,YENİBOSNA MERKEZ,BAHÇELİEVLER
1934,Park,28.3606078717887016,41.0569453640739965,SELİMPAŞA,SİLİVRİ
1935,Fetih Parkı,28.8564798323642009,41.0552374395429993,TUNA,ESENLER
1936,Çocuk Parkı,28.5051562656116992,41.0912743389808028,MURATBEY MERKEZ,ÇATALCA
1937,Serap Eser Parkı,28.7971769697205993,41.0163257882035026,TEVFİKBEY,KÜÇÜKÇEKMECE
1938,İfaket Genç Parkı,28.5194261946592995,41.0000373255345991,GÜZELCE,BÜYÜKÇEKMECE
1939,Hüdai Bukağılı Parkı,28.7725006504560987,40.9931532879143035,YENİ MAHALLE,KÜÇÜKÇEKMECE
1940,Muradiye Parkı,29.169716373864599,41.0093119735064988,ESENŞEHİR,ÜMRANİYE
1941,İçmeler Parkı,29.3070390291493013,40.8463432562877031,İÇMELER,TUZLA
1942,Yasemin Evler Sitesi Suna Pekuysal Parkı,28.2905200202064009,41.0630684879634984,CUMHURİYET,SİLİVRİ
1943,Namık Kemal Cad. Parkı,28.8806212333212002,41.0783721305257998,KARADENİZ,GAZİOSMANPAŞA
1944,Yayla Yolu Parkı,29.3041752082820999,40.8220348445501031,POSTANE,TUZLA
1945,Kurudere Parkı,28.8603744500763,41.0579141694567014,TURGUT REİS,ESENLER
1946,Şehitlik Parkı,28.8772751718170007,41.0040712003918983,BAHÇELİEVLER,BAHÇELİEVLER
1947,29 Ekim Cumhuriyet Parkı,28.7890875727064994,41.0065006932922032,FEVZİ ÇAKMAK,KÜÇÜKÇEKMECE
1948,Şerife Bacı Parkı,28.7733538766022008,40.993929171353102,YENİ MAHALLE,KÜÇÜKÇEKMECE
1949,Çamlık Parkı-1,28.9249030968438987,41.0673345996649033,YILDIZTABYA,GAZİOSMANPAŞA
1950,Fatih Parkı,29.0468595035635992,41.0897373008576992,RUMELİ HİSARI,SARIYER
1951,Park,29.0060954100943995,41.0526423590665033,DİKİLİTAŞ,BEŞİKTAŞ
1952,Kırçiçeği Parkı,29.0769018334173985,41.0451258428795995,BAHÇELİEVLER,ÜSKÜDAR
1953,Erzurumlu İbrahim Hakkım Parkı,28.8426993472829984,41.0180279567726984,KOCASİNAN MERKEZ,BAHÇELİEVLER
1954,Sevgi Evi Parkı,28.8353345960086997,41.0208241130221012,KOCASİNAN MERKEZ,BAHÇELİEVLER
1955,H. Anadolu Parkı,28.9805350184056003,41.0931147404541974,HAMİDİYE,KAĞITHANE
1956,Park,28.953578601924999,41.0403157944326011,KEÇECİ PİRİ,BEYOĞLU
1957,Zübeyde Hanım Parkı,28.8756880011013983,41.0054966815119997,BAHÇELİEVLER,BAHÇELİEVLER
1958,Nacı Kasım Parkı,28.8733675415497011,41.0010811216558011,BAHÇELİEVLER,BAHÇELİEVLER
1959,Spor Parkı,28.8254981135224,40.9963388709468006,ÇOBANÇEŞME,BAHÇELİEVLER
1960,Yücel Sok. Parkı,28.9225400582622001,41.0551683797532974,SARIGÖL,GAZİOSMANPAŞA
1961,Çocuk Parkı,28.2500425666740007,41.0719782204831034,ALİBEY,SİLİVRİ
1962,Şeyh Edebali Parkı,29.0482180846207001,41.1422225191959967,KİREÇBURNU,SARIYER
1963,Yunus Emre Parkı,29.037409418589899,41.121058155837197,PINAR,SARIYER
1964,Çocuk Parkı,29.2288942789676014,41.1959885853561971,ALİBAHADIR,BEYKOZ
1965,Uğur Mumcu Parkı,29.0199366657086983,41.1596004838675,PTT EVLERİ,SARIYER
1966,Park,28.0113573876041002,41.0986828983484003,DEĞİRMENKÖY İSMETPAŞA,SİLİVRİ
1967,Ekin Parkı,29.0903528795363009,40.9784525200148977,19 MAYIS,KADIKÖY
1968,Asbeton Parkı,28.0089850642304015,41.0977136646696977,DEĞİRMENKÖY FEVZİPAŞA,SİLİVRİ
1969,Hürriyet Çocuk Parkı,29.0922832218438998,40.9738920371788993,19 MAYIS,KADIKÖY
1970,Çocuk Parkı,28.0093277069572011,41.0966143536707023,DEĞİRMENKÖY FEVZİPAŞA,SİLİVRİ
1971,Şehit Erdal Tenekeci Parkı,28.9867065103532013,41.0848095750720006,YAHYA KEMAL,KAĞITHANE
1972,Lale Parkı,28.9864551177712002,41.0929767309852991,SEYRANTEPE,KAĞITHANE
1973,Çocuk Parkı,28.8405763503858985,41.0096620861086976,KOCASİNAN MERKEZ,BAHÇELİEVLER
1974,Mevlana Parkı,28.9175740155524004,41.0870978815517987,MEVLANA,GAZİOSMANPAŞA
1975,Park,29.1253197458458004,40.9296431645897982,FEYZULLAH,MALTEPE
1976,Park,29.3176055593729998,40.8274276575019002,İSTASYON,TUZLA
1977,Sadri Alışık Parkı,28.8628634881545985,41.0049109209821978,BAHÇELİEVLER,BAHÇELİEVLER
1978,Beylerbeyi Parkı,29.0430442883562989,41.0432141332184983,BEYLERBEYİ,ÜSKÜDAR
1979,Park,29.2308393242769,40.9213312910034972,YAKACIK ÇARŞI,KARTAL
1980,Saraybosna Parkı,28.8515897422744985,41.034847895828797,YAVUZ SELİM,BAĞCILAR
1981,Çayırbaşı Sok. Parkı,29.1986519158135991,40.8997536022545987,KARLIKTEPE,KARTAL
1982,Yıldırım Beyazıt Parkı,28.8353226926966002,41.0021374674614023,ZAFER,BAHÇELİEVLER
1983,Çocuk Parkı,28.2170235981328013,41.0831998603430009,MİMAR SİNAN,SİLİVRİ
1984,Akatlar Parkı,29.0207082531019012,41.0870493902395992,AKAT,BEŞİKTAŞ
1985,Ayvalı Sok. Parkı,28.8472093130387996,41.0460445009630988,FATİH,BAĞCILAR
1986,Yunus Emre Sitesi Parkı,28.8384881089324985,41.0353835973967023,KİRAZLI,BAĞCILAR
1987,Orhan Ayhan Parkı,28.8398354337258986,41.0042477902895968,HÜRRİYET,BAHÇELİEVLER
1988,Park,28.846097925247399,41.0011954577186017,ŞİRİNEVLER,BAHÇELİEVLER
1989,Altınyıldız Parkı,28.8203199522132998,41.0068386474315005,YENİBOSNA MERKEZ,BAHÇELİEVLER
1990,Manolya-1 Park,29.1242642788207995,40.9813585761252028,KÜÇÜKBAKKALKÖY,ATAŞEHİR
1991,Muhtarlık Parkı-1,29.1148999137434998,40.9816751750430015,KÜÇÜKBAKKALKÖY,ATAŞEHİR
1992,Sardunya Parkı,29.1181812840665017,40.9823922765556006,KÜÇÜKBAKKALKÖY,ATAŞEHİR
1993,Komando Onbaşı Hakan Kuyucu Parkı,28.7117920897082008,40.9967224970733,ÜNİVERSİTE,AVCILAR
1994,Hacı Bektaş Veli Parkı,28.6055302215706,40.9952084344388012,GÜRPINAR,BEYLİKDÜZÜ
1995,Dumlupınar Parkı,28.9693732703719995,41.0746363849470981,GÜRSEL,KAĞITHANE
1996,Kirazlı Mah. Mahalle Muhtarlık Parkı,28.8405264608652985,41.0355862166819989,KİRAZLI,BAĞCILAR
1997,Yaşar Kemal Parkı,29.0084567323442002,41.0757753248231978,ESENTEPE,ŞİŞLİ
1998,İbn-i Sina Parkı,29.0506982604966986,41.1189900860814035,İSTİNYE,SARIYER
1999,Sumru Parkı,29.2834293129099983,40.8157254489974974,POSTANE,TUZLA
2000,Çocuk Parkı,28.3633607075463985,41.0629505216669983,SELİMPAŞA,SİLİVRİ
2001,Çocuk Parkı,29.110608379169701,40.9581813269186981,ALTINTEPE,MALTEPE
2002,Çınar Parkı,29.1155805296849017,40.9638227391574006,İÇERENKÖY,ATAŞEHİR
2003,Kayışdağı Parkı,29.1554915031086992,40.9769414287247002,KAYIŞDAĞI,ATAŞEHİR
2004,Ayhan Sok. Parkı,29.1563219921848997,40.922981094099498,CEVİZLİ,MALTEPE
2005,Buhara Parkı,29.074024825182299,41.0018992711286003,FETİH,ATAŞEHİR
2006,Yasemin Parkı,29.0753567473784997,40.9978115607437985,ÖRNEK,ATAŞEHİR
2007,Neşet Ertaş Parkı,28.6284766669118014,40.9809578292077035,DEREAĞZI,BEYLİKDÜZÜ
2008,Abdullah Ağa Parkı,29.049319618800201,41.0328583309691979,BURHANİYE,ÜSKÜDAR
2009,20 Temmuz Parkı,28.8026234620747985,41.0088821288823979,TEVFİKBEY,KÜÇÜKÇEKMECE
2010,5/4 Sok. Parkı,28.8602296479809013,41.0368467818293965,ÇINAR,BAĞCILAR
2011,Çocuk Parkı,28.8029678896254993,41.0053069890227988,TEVFİKBEY,KÜÇÜKÇEKMECE
2012,Yeni Mah. Parkı,29.060982221423199,41.1710496995689965,SARIYER YENİMAHALLE,SARIYER
2013,Palmiye Botanik Parkı,29.0635460592368986,41.051375297341302,ÇENGELKÖY,ÜSKÜDAR
2014,Fulya Camii Parkı,29.0011004664608016,41.0601356654641023,FULYA,ŞİŞLİ
2015,Tuna Vadisi Parkı,28.8648916136024987,41.0509175597670009,TUNA,ESENLER
2016,Şehit Çavuş K. Demirel Parkı,28.7967559597415992,41.0232878970873003,İNÖNÜ,KÜÇÜKÇEKMECE
2017,Park,28.7980954483485014,41.0253086960391968,İNÖNÜ,KÜÇÜKÇEKMECE
